value,unit,type,sourceName,startDate,endDate,device
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:42 +0100,2026-03-06 11:27:45 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:45 +0100,2026-03-06 11:27:47 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:47 +0100,2026-03-06 11:27:50 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:50 +0100,2026-03-06 11:27:52 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:52 +0100,2026-03-06 11:27:55 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:55 +0100,2026-03-06 11:27:57 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:27:57 +0100,2026-03-06 11:28:00 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
8,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:36 +0100,2026-03-06 11:28:38 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:38 +0100,2026-03-06 11:28:41 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:41 +0100,2026-03-06 11:28:43 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:43 +0100,2026-03-06 11:28:46 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
6,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:46 +0100,2026-03-06 11:28:49 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:49 +0100,2026-03-06 11:28:51 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:51 +0100,2026-03-06 11:28:54 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
3,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:54 +0100,2026-03-06 11:28:56 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
5,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:56 +0100,2026-03-06 11:28:59 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:28:59 +0100,2026-03-06 11:29:01 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:30:26 +0100,2026-03-06 11:30:28 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:30:28 +0100,2026-03-06 11:30:31 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
7,count,HKQuantityTypeIdentifierStepCount,iPhone van Marjolein,2026-03-06 11:30:31 +0100,2026-03-06 11:30:33 +0100,"<<HKDevice: 0x98d295320>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,6, software:26.2, creation date:2026-01-16 00:58:56 +0000>"
