value,unit,type,sourceName,startDate,endDate,device
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:47:10 +0100,2026-02-26 14:47:15 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:47:15 +0100,2026-02-26 14:47:17 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:47:17 +0100,2026-02-26 14:47:20 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
1,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:47:23 +0100,2026-02-26 14:47:25 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
10,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:47:48 +0100,2026-02-26 14:47:51 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:48:39 +0100,2026-02-26 14:48:44 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:48:44 +0100,2026-02-26 14:48:47 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:48:47 +0100,2026-02-26 14:48:49 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:48:49 +0100,2026-02-26 14:48:52 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
15,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:49:12 +0100,2026-02-26 14:49:18 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
4,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:49:18 +0100,2026-02-26 14:49:20 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
2,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:49:20 +0100,2026-02-26 14:49:23 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
13,count,HKQuantityTypeIdentifierStepCount,iPhone van Yasmin,2026-02-26 14:50:01 +0100,2026-02-26 14:50:06 +0100,"<<HKDevice: 0x643d66b70>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,4, software:18.6.2, creation date:2025-08-28 02:25:08 +0000>"
